shortOperatorName,lineName,hafasLineId
vms-svz-bus,29,5-vms010-29
vms-svz-bus,31,5-vms010-31
vms-svz-bus,32,5-vms010-32
vms-svz-tram,3,8-vms001-3
vms-svz-tram,4,8-vms001-4
vmt-evag-tram,1,8-rmteva-1
vmt-evag-tram,2,8-rmteva-2
vmt-evag-tram,3,8-rmteva-3
vmt-evag-tram,4,8-rmteva-4
vmt-evag-tram,5,8-rmteva-5
vmt-evag-tram,6,8-rmteva-6
vmt-jena-bus,10,5-rmtjnv-10
vmt-jena-bus,11,5-rmtjnv-11
vmt-jena-bus,12,5-rmtjnv-12
vmt-jena-bus,14,5-rmtjnv-14
vmt-jena-bus,15,5-rmtjnv-15
vmt-jena-bus,16,5-rmtjnv-16
vmt-jena-bus,17,5-rmtjnv-17
vmt-jena-bus,18,5-rmtjnv-18
vmt-jena-bus,28,5-rmtjnv-28
vmt-jena-bus,41,5-rmtjnv-41
vmt-jena-bus,42,5-rmtjnv-42
vmt-jena-bus,43,5-rmtjnv-43
vmt-jena-bus,43A,5-rmtjnv-43a
vmt-jena-bus,44,5-rmtjnv-44
vmt-jena-bus,47,5-rmtjnv-47
vmt-jena-bus,48,5-rmtjnv-48
vmt-jena-tram,1,8-rmtjnv-1
vmt-jena-tram,2,8-rmtjnv-2
vmt-jena-tram,3,8-rmtjnv-3
vmt-jena-tram,4,8-rmtjnv-4
vmt-jena-tram,5,8-rmtjnv-5
vmt-weimar,1,8-rmwswg-1
vmt-weimar,2,8-rmwswg-2
vmt-weimar,3,8-rmwswg-3
vmt-weimar,4,8-rmwswg-4
vmt-weimar,5,8-rmwswg-5
vmt-weimar,6,8-rmwswg-6
vmt-weimar,7,8-rmwswg-7
vmt-weimar,8,8-rmwswg-8
vmt-weimar,9,8-rmwswg-9
vor-oebb,S1,at:vor:s1:
vor-oebb,S2,at:vor:s2:
vor-oebb,S3,at:vor:s3:
vor-oebb,S4,at:vor:s4:
vor-oebb,S7,at:vor:s7:
vor-oebb,S40,at:vor:s40:
vor-oebb,S45,at:vor:s45:
vor-oebb,S50,at:vor:s50:
vor-oebb,S60,at:vor:s60:
vor-oebb,S80,at:vor:s80:
vor-wl,18,8-810009-18
vor-wl,U1,vor-21-u1
vor-wl,U2,vor-21-u2
vor-wl,U3,vor-21-u3
vor-wl,U4,vor-21-u4
vor-wl,U6,vor-21-u6
vos-osnabrueck,10,5-webos1-10
vos-osnabrueck,12,5-web-os-12
vos-osnabrueck,13,5-webvos-13
vos-osnabrueck,14,5-webos1-14
vos-osnabrueck,15,5-webos1-15
vos-osnabrueck,16,5-webos1-16
vos-osnabrueck,17,5-webos1-17
vos-osnabrueck,18,5-webosv-18
vos-osnabrueck,19,5-webosv-19
vos-osnabrueck,20,5-webos1-20
vos-osnabrueck,21,5-webos1-21
vos-osnabrueck,M1,5-webos1-m1
vos-osnabrueck,M2,5-webos1-m2
vos-osnabrueck,M3,5-webos1-m3
vos-osnabrueck,M4,5-webos1-m4
vos-osnabrueck,M5,5-webos1-m5
vpe-binder,736,5-vpebus-736
vpe-binder,737,5-vpebus-737
vpe-binder,738,5-vpebus-738
vpe-binder,739,5-vpebus-739
vpe-db-bus,715,5-vpebus-715
vpe-db-bus,717,5-vpebus-717
vpe-db-bus,741,5-vpebus-741
vpe-db-bus,742,5-vpebus-742
vpe-eberhardt,707,5-vpebus-707
vpe-eberhardt,743,5-vpebus-743
vpe-eberhardt,744,5-vpebus-744
vpe-engel,101,5-vpebus-101
vpe-engel,102,5-vpebus-102
vpe-engel,103,5-vpebus-103
vpe-engel,104,5-vpebus-104
vpe-engel,105,5-vpebus-105
vpe-engel,106,5-vpebus-106
vpe-engel,109,5-vpebus-109
vpe-engel,700,5-vpebus-700
vpe-engel,702,5-vpebus-702
vpe-engel,712,5-vpebus-712
vpe-engel,716,5-vpebus-716
vpe-engel,718,5-vpebus-718
vpe-klingel,663,5-vpebus-663
vpe-klingel,663A,5-vpebus-663a
vpe-klingel,666,5-vpebus-666
vpe-klingel,666A,5-vpebus-666a
vpe-klingel,701,5-vpebus-701
vpe-klingel,703,5-vpebus-703
vpe-klingel,705,5-vpebus-705
vpe-klingel,762,5-vpebus-762
vpe-klingel,763,5-vpebus-763
vpe-mueller,720,5-vpebus-720
vpe-mueller,721,5-vpebus-721
vpe-pforzheim,1,5-vpebus-1
vpe-pforzheim,2,5-vpebus-2
vpe-pforzheim,3,5-vpebus-3
vpe-pforzheim,4,5-vpebus-4
vpe-pforzheim,5,5-vpebus-5
vpe-pforzheim,6,5-vpebus-6
vpe-pforzheim,7,5-vpebus-7
vpe-pforzheim,9,5-vpebus-9
vpe-pforzheim,10,5-vpebus-10
vpe-pforzheim,11,5-vpebus-11
vpe-pforzheim,16,5-vpebus-16
vpe-pforzheim,17,5-vpebus-17
vpe-seitter,652,5-vpebus-652
vpe-seitter,653,5-vpebus-653
vpe-seitter,653A,5-vpebus-653a
vpe-seitter,660,5-vpebus-660
vpe-sweg,731,5-vpebus-731
vpe-sweg,733,5-vpebus-733
vpe-willi-maisch,722,5-vpebus-722
vpe-willi-maisch,724,5-vpebus-724
vpe-willi-maisch,725,5-vpebus-725
vpe-woehrle,706,5-vpebus-706
vpe-woehrle,734,5-vpebus-734
vpe-woehrle,735,5-vpebus-735
vr,A,4-10-a
vr,D,4-10-d
vr,E,4-10-e
vr,G,4-10-g
vr,H,4-10-h
vr,I,4-10-i
vr,K,4-10-k
vr,L,4-10-l
vr,M,4-10-m
vr,O,4-10-o
vr,P,4-10-p
vr,R,4-10-r
vr,T,4-10-t
vr,U,4-10-u
vr,Y,4-10-y
vr,Z,4-10-z
vrb-bsvg,1,5-webbvb-1
vrb-bsvg,1E,5-webbvb-1e
vrb-bsvg,10,5-webbvb-10
vrb-bsvg,2,5-webbvb-2
vrb-bsvg,2E,5-webbvb-2e
vrb-bsvg,3,5-webbvb-3
vrb-bsvg,3E,5-webbvb-3e
vrb-bsvg,4,5-webbvb-4
vrb-bsvg,4E,5-webbvb-4e
vrb-bsvg,5,5-webbvb-5
vrb-bsvg,5E,5-webbvb-5e
vrb-bsvg,411,5-webbvb-411
vrb-bsvg,412,5-webbvb-412
vrb-bsvg,413,5-webbvb-413
vrb-bsvg,414,5-webbvb-414
vrb-bsvg,416,5-webbvb-416
vrb-bsvg,417,5-webbvb-417
vrb-bsvg,418,5-webbvb-418
vrb-bsvg,419,5-webbvb-419
vrb-bsvg,420,5-webbvb-420
vrb-bsvg,421,5-webbvb-421
vrb-bsvg,422,5-webbvb-422
vrb-bsvg,423,5-webbvb-423
vrb-bsvg,424,5-webbvb-424
vrb-bsvg,426,5-webbvb-426
vrb-bsvg,427,5-webbvb-427
vrb-bsvg,430,5-webbvb-430
vrb-bsvg,431,5-webbvb-431
vrb-bsvg,433,5-webbvb-433
vrb-bsvg,434,5-webbvb-434
vrb-bsvg,435,5-webbvb-435
vrb-bsvg,436,5-webbvb-436
vrb-bsvg,437,5-webbvb-437
vrb-bsvg,445,5-webbvb-445
vrb-bsvg,450,5-webbvb-450
vrb-bsvg,454,5-webbvb-454
vrb-bsvg,455,5-webbvb-455
vrb-bsvg,464,5-webbvb-464
vrb-bsvg,465,5-webbvb-465
vrb-bsvg,466,5-webbvb-466
vrb-bsvg,471,5-webbvb-471
vrb-bsvg,480,5-webbvb-480
vrb-bsvg,481,5-webbvb-481
vrb-bsvg,482,5-webbvb-482
vrb-harzbus,650,5-webhar-650
vrb-harzbus,655,5-webhar-655
vrb-harzbus,810,5-webhar-810
vrb-harzbus,821,5-webhar-821
vrb-harzbus,822,5-webhar-822
vrb-harzbus,830,5-webhar-830
vrb-harzbus,831,5-webhar-831
vrb-harzbus,832,5-webhar-832
vrb-harzbus,833,5-webhar-833
vrb-harzbus,834,5-webhar-834
vrb-harzbus,836,5-webhar-836
vrb-harzbus,840,5-webhar-840
vrb-harzbus,841,5-webhar-841
vrb-harzbus,850,5-webhar-850
vrb-harzbus,851,5-webhar-851
vrb-harzbus,852,5-webhar-852
vrb-harzbus,860,5-webhar-860
vrb-harzbus,861,5-webhar-861
vrb-kvg,360,5-webszg-360
vrb-kvg,370,5-webszg-370
vrb-kvg,371,5-webszg-371
vrb-kvg,372,5-webszg-372
vrb-kvg,380,5-webszg-380
vrb-kvg,381,5-webszg-381
vrb-kvg,382,5-webszg-382
vrb-kvg,383,5-webszg-383
vrb-kvg,384,5-webszg-384
vrb-kvg,385,5-webszg-385
vrb-kvg,386,5-webszg-386
vrb-kvg,387,5-webszg-387
vrb-kvg,388,5-webszg-388
vrb-kvg,390,5-webszg-390
vrb-kvg,391,5-webszg-391
vrb-kvg,392,5-webszg-392
vrb-kvg,393,5-webszg-393
vrb-kvg,394,5-webszg-394
vrb-kvg,395,5-webszg-395
vrb-kvg,396,5-webszg-396
vrb-kvg,397,5-webszg-397
vrb-kvg,398,5-webszg-398
vrb-kvg,399,5-webszg-399
vrb-kvg,601,5-webszg-601
vrb-kvg,602,5-webszg-602
vrb-kvg,603,5-webszg-603
vrb-kvg,604,5-webszg-604
vrb-kvg,606,5-webszg-606
vrb-kvg,607,5-webszg-607
vrb-kvg,608,5-webszg-608
vrb-kvg,609,5-webszg-609
vrb-kvg,610,5-webszg-610
vrb-kvg,611,5-webszg-611
vrb-kvg,612,5-webszg-612
vrb-kvg,613,5-webszg-613
vrb-kvg,614,5-webszg-614
vrb-kvg,615,5-webszg-615
vrb-kvg,616,5-webszg-616
vrb-kvg,618,5-webszg-618
vrb-kvg,619,5-webszg-619
vrb-kvg,620,5-webszg-620
vrb-kvg,621,5-webszg-621
vrb-kvg,626,5-webszg-626
vrb-kvg,627,5-webszg-627
vrb-kvg,628,5-webszg-628
vrb-kvg,630,5-webszg-630
vrb-kvg,640,5-webszg-640
vrb-kvg,710,5-webszg-710
vrb-kvg,740,5-webszg-740
vrb-kvg,750,5-webszg-750
vrb-kvg,790,5-webszg-790
vrb-kvg,791,5-webszg-791
vrb-kvg,792,5-webszg-792
vrb-kvg,793,5-webszg-793
vrb-kvg,794,5-webszg-794
vrb-kvg,795,5-webszg-795
vrb-kvg,796,5-webszg-796
vrb-kvg,797,5-webszg-797
vrb-kvg,799,5-webszg-799
vrb-kvg,820,5-webszg-820
vrb-kvg,871,5-webszg-871
vrb-kvg,873,5-webszg-873
vrb-kvg,874,5-webszg-874
vrb-kvg,875,5-webszg-875
vrb-kvg,879,5-webszg-879
vrb-rbs,730,5-webvgw-730
vrb-rbs,731,5-webvgw-731
vrb-rbs,740,5-webvgw-740
vrb-sbgs,801,5-webgos-801
vrb-sbgs,802,5-webgos-802
vrb-sbgs,803,5-webgos-803
vrb-sbgs,804,5-webgos-804
vrb-sbgs,805,5-webgos-805
vrb-sbgs,806,5-webgos-806
vrb-vb,151,5-webvbb-151
vrb-vb,153,5-webvbb-153
vrb-vb,160,5-webvbb-160
vrb-vb,161,5-webvbb-161
vrb-vb,162,5-webvbb-162
vrb-vb,163,5-webvbb-163
vrb-vb,165,5-webvbb-165
vrb-vb,335,5-webvbb-335
vrb-vb,650,5-webvbb-650
vrb-vb,656,5-webvbb-656
vrb-vb,658,5-webvbb-658
vrb-vb,660,5-webvbb-660
vrb-vb,750,5-webvbb-750
vrb-vb,751,5-webvbb-751
vrb-vb,752,5-webvbb-752
vrb-vb,753,5-webvbb-753
vrb-vb,754,5-webvbb-754
vrb-vb,755,5-webvbb-755
vrb-vb,756,5-webvbb-756
vrb-vb,757,5-webvbb-757
vrb-vlg,100,5-webvlg-100
vrb-vlg,101,5-webvlg-101
vrb-vlg,102,5-webvlg-102
vrb-vlg,103,5-webvlg-103
vrb-vlg,105,5-webvlg-105
vrb-vlg,108,5-webvlg-108
vrb-vlg,111,5-webvlg-111
vrb-vlg,140,5-webvlg-140
vrb-vlg,141,5-webvlg-141
vrb-vlg,164,5-webvlg-164
vrb-vlg,170,5-webvlg-170
vrb-vlg,175,5-webvlg-175
vrb-vlg,191,5-webvlg-191
vrb-wvg,201,5-webwob-201
vrb-wvg,202,5-webwob-202
vrb-wvg,203,5-webwob-203
vrb-wvg,204,5-webwob-204
vrb-wvg,211,5-webwob-211
vrb-wvg,212,5-webwob-212
vrb-wvg,213,5-webwob-213
vrb-wvg,215,5-webwob-215
vrb-wvg,216,5-webwob-216
vrb-wvg,218,5-webwob-218
vrb-wvg,221,5-webwob-221
vrb-wvg,222,5-webwob-222
vrb-wvg,223,5-webwob-223
vrb-wvg,224,5-webwob-224
vrb-wvg,225,5-webwob-225
vrb-wvg,226,5-webwob-226
vrb-wvg,227,5-webwob-227
vrb-wvg,230,5-webwob-230
vrn-behles,420,5-vrn034-420
vrn-behles,421,5-vrn034-421
vrn-behles,424,5-vrn034-424
vrn-behles,426,5-vrn034-426
vrn-behles,427,5-vrn034-427
vrn-behles,428,5-vrn034-428
vrn-behles,428A,5-vrn034-428A
vrn-behles,429,5-vrn034-429
vrn-behles,430,5-vrn034-430
vrn-behles,431,5-vrn034-431
vrn-behles,432,5-vrn034-432
vrn-behles,433,5-vrn034-433
vrn-behles,434,5-vrn034-434
vrn-behles,435,5-vrn034-435
vrn-behles,436,5-vrn034-436
vrn-behles,437,5-vrn034-437
vrn-behles,438,5-vrn034-438
vrn-behles,439,5-vrn034-439
vrn-behles,451,5-vrn034-451
vrn-behles,452,5-vrn034-452
vrn-behles,453,5-vrn034-453
vrn-behles,454,5-vrn034-454
vrn-behles,455,5-vrn034-455
vrn-behles,456,5-vrn034-456
vrn-behles,457,5-vrn034-457
vrn-behles,460,5-vrn034-460
vrn-behles,461,5-vrn034-461
vrn-behles,471,5-vrn034-471
vrn-behles,472,5-vrn034-472
vrn-behles,473,5-vrn034-473
vrn-behles,474,5-vrn034-474
vrn-behles,601,5-vrn034-601
vrn-behles,602,5-vrn034-602
vrn-behles,603,5-vrn034-603
vrn-behles,604,5-vrn034-604
vrn-behles,605,5-vrn034-605
vrn-berberich-wallduern,846,5-rbgbrn-605
vrn-berberich-wallduern,849,5-rbgbrn-605
vrn-brn,130,5-rbgbrn-6055-rbgbrn-6055-rbprpb-6055
vrn-brn,131,5-rbgbrn-6055-rbgbrn-6055-rbprpb-6055
vrn-brn,132,5-rbprpb-132
vrn-brn,133,5-rbprpb-133
vrn-brn,134,5-rbprpb-134
vrn-brn,135,5-rbprpb-135
vrn-brn,136,5-rbprpb-136
vrn-brn,137,5-rbprpb-137
vrn-brn,266,5-rbprpb-266
vrn-brn,267,5-rbprpb-267
vrn-brn,268,5-rbprpb-268
vrn-brn,269,5-rbprpb-269
vrn-brn,270,5-rbprpb-270
vrn-brn,271,5-rbprpb-271
vrn-brn,272,5-rbprpb-272
vrn-brn,273,5-rbprpb-273
vrn-brn,274,5-rbprpb-274
vrn-brn,275,5-rbprpb-275
vrn-brn,276,5-rbprpb-276
vrn-brn,277,5-rbprpb-277
vrn-brn,280,5-rbprpb-280
vrn-brn,281,5-rbprpb-281
vrn-brn,282,5-rbprpb-282
vrn-brn,283,5-rbprpb-283
vrn-brn,285,5-rbprpb-285
vrn-brn,286,5-rbprpb-286
vrn-brn,287,5-rbprpb-287
vrn-brn,288,5-rbprpb-288
vrn-brn,289,5-rbprpb-289
vrn-brn,292,5-rbprpb-292
vrn-brn,293,5-rbprpb-293
vrn-brn,296,5-rbprpb-296
vrn-brn,297,5-rbprpb-297
vrn-brn,482,5-rbprpb-482
vrn-brn,483,5-rbprpb-483
vrn-brn,484,5-rbprpb-484
vrn-brn,546,5-rbprpb-546
vrn-brn,547,5-rbprpb-547
vrn-brn,548,5-rbprpb-548
vrn-brn,549,5-rbprpb-549
vrn-brn,561,5-rbprpb-561
vrn-brn,562,5-rbprpb-562
vrn-brn,563,5-rbprpb-563
vrn-brn,564,5-rbprpb-564
vrn-brn,565,5-rbprpb-565
vrn-brn,566,5-rbprpb-566
vrn-brn,567,5-rbprpb-567
vrn-brn,568,5-rbprpb-568
vrn-brn,569,5-rbprpb-569
vrn-brn,570,5-rbprpb-570
vrn-brn,571,5-rbprpb-571
vrn-brn,572,5-rbprpb-572
vrn-brn,573,5-rbprpb-573
vrn-brn,574,5-rbprpb-574
vrn-brn,575,5-rbprpb-575
vrn-brn,580,5-rbprpb-580
vrn-brn,581,5-rbprpb-581
vrn-brn,582,5-rbprpb-582
vrn-brn,583,5-rbprpb-583
vrn-brn,584,5-rbprpb-584
vrn-brn,585,5-rbprpb-585
vrn-brn,586,5-rbprpb-586
vrn-brn,587,5-rbprpb-587
vrn-brn,593,5-rbprpb-593
vrn-brn,594,5-rbprpb-594
vrn-brn,598,5-rbprpb-598
vrn-brn,624,5-rbprpb-624
vrn-brn,625,5-rbprpb-625
vrn-brn,626,5-rbprpb-626
vrn-brn,627,5-rbprpb-627
vrn-brn,628,5-rbprpb-628
vrn-brn,629,5-rbprpb-629
vrn-brn,630,5-rbprpb-630
vrn-brn,631,5-rbprpb-631
vrn-brn,632,5-rbprpb-632
vrn-brn,632A,5-rbprpb-632A
vrn-brn,633,5-rbprpb-633
vrn-brn,634,5-rbprpb-634
vrn-brn,635,5-rbprpb-635
vrn-brn,636,5-rbprpb-636
vrn-brn,660,5-rbprpb-660
vrn-brn,661,5-rbprpb-661
vrn-brn,662,5-rbprpb-662
vrn-brn,663,5-rbprpb-663
vrn-brn,689,5-rbprpb-689
vrn-brn,697,5-rbprpb-697
vrn-brn,698,5-rbprpb-698
vrn-brn,710,5-rbprpb-710
vrn-brn,711,5-rbprpb-711
vrn-brn,715,5-rbprpb-715
vrn-brn,716,5-rbprpb-716
vrn-brn,717,5-rbprpb-717
vrn-brn,719,5-rbprpb-719
vrn-brn,720,5-rbprpb-720
vrn-brn,721,5-rbprpb-721
vrn-brn,722,5-rbprpb-722
vrn-brn,723,5-rbprpb-723
vrn-brn,724,5-rbprpb-724
vrn-brn,725,5-rbprpb-725
vrn-brn,726,5-rbprpb-726
vrn-brn,732,5-rbprpb-732
vrn-brn,735,5-rbprpb-735
vrn-brn,736,5-rbprpb-736
vrn-brn,737,5-rbprpb-737
vrn-brn,743,5-rbprpb-743
vrn-brn,744,5-rbprpb-744
vrn-brn,745,5-rbprpb-745
vrn-brn,746,5-rbprpb-746
vrn-brn,748,5-rbprpb-748
vrn-brn,749,5-rbprpb-749
vrn-brn,751,5-rbprpb-751
vrn-brn,752,5-rbprpb-752
vrn-brn,753,5-rbprpb-753
vrn-brn,754,5-rbprpb-754
vrn-brn,755,5-rbprpb-755
vrn-brn,757,5-rbprpb-757
vrn-brn,758,5-rbprpb-758
vrn-brn,817,5-rbprpb-817
vrn-brn,821,5-rbprpb-821
vrn-brn,822,5-rbprpb-822
vrn-brn,823,5-rbprpb-823
vrn-brn,824,5-rbprpb-824
vrn-brn,828,5-rbprpb-828
vrn-brn,830,5-rbprpb-830
vrn-brn,831,5-rbprpb-831
vrn-brn,832,5-rbprpb-832
vrn-brn,833,5-rbprpb-833
vrn-brn,834,5-rbprpb-834
vrn-brn,835,5-rbprpb-835
vrn-brn,836,5-rbprpb-836
vrn-brn,837,5-rbprpb-837
vrn-brn,838,5-rbprpb-838
vrn-brn,840,5-rbprpb-840
vrn-brn,841,5-rbprpb-841
vrn-brn,842,5-rbprpb-842
vrn-brn,843,5-rbprpb-843
vrn-brn,844,5-rbprpb-844
vrn-brn,845,5-rbprpb-845
vrn-brn,899,5-rbprpb-899
vrn-brn,999,5-rbprpb-999
vrn-duerk-reisen,462,5-vrn059-462
vrn-duerk-reisen,463,5-vrn059-463
vrn-duerk-reisen,464,5-vrn059-464
vrn-duerk-reisen,465,5-vrn059-465
vrn-duerk-reisen,466,5-vrn059-466
vrn-duerk-reisen,467,5-vrn059-467
vrn-duerk-reisen,468,5-vrn059-468
vrn-duerk-reisen,469,5-vrn059-469
vrn-hetzler-pfadt,550,5-vrn028-550
vrn-hetzler-pfadt,552,5-vrn028-552
vrn-hetzler-pfadt,553,5-vrn028-553
vrn-hetzler-pfadt,554,5-vrn028-554
vrn-hetzler-pfadt,555,5-vrn028-555
vrn-hetzler-pfadt,556,5-rbprpb-556
vrn-hetzler-pfadt,557,5-rbprpb-557
vrn-hetzler-pfadt,558,5-rbprpb-558
vrn-hetzler-pfadt,559,5-rbprpb-559
vrn-hetzler-pfadt,595,5-vrn028-595
vrn-hetzler-pfadt,596,5-rbprpb-596
vrn-krauss-wolff,900,5-vrn080-900
vrn-krauss-wolff,901,5-vrn080-901
vrn-krauss-wolff,902,5-vrn080-902
vrn-krauss-wolff,903,5-vrn080-903
vrn-krauss-wolff,904,5-vrn080-904
vrn-krauss-wolff,905,5-vrn080-905
vrn-krauss-wolff,906,5-vrn080-906
vrn-krauss-wolff,907,5-vrn080-907
vrn-krauss-wolff,908,5-vrn080-908
vrn-krauss-wolff,911,5-vrn080-911
vrn-krauss-wolff,912,5-vrn080-912
vrn-krauss-wolff,913,5-vrn080-913
vrn-krauss-wolff,914,5-vrn080-914
vrn-krauss-wolff,915,5-vrn080-915
vrn-krauss-wolff,917,5-vrn080-917
vrn-krauss-wolff,918,5-vrn080-918
vrn-krauss-wolff,920,5-vrn080-920
vrn-krauss-wolff,921,5-vrn080-921
vrn-krauss-wolff,922,5-vrn080-922
vrn-krauss-wolff,924,5-vrn080-924
vrn-krauss-wolff,925,5-vrn080-925
vrn-krauss-wolff,926,5-vrn080-926
vrn-krauss-wolff,927,5-vrn080-927
vrn-krauss-wolff,928,5-vrn080-928
vrn-krauss-wolff,929,5-vrn080-929
vrn-mittelhaardt,502,5-vrn022-502
vrn-mittelhaardt,508,5-vrn022-508
vrn-mittelhaardt,514,5-vrn022-514
vrn-mittelhaardt,515,5-vrn022-515
vrn-palatinabus,500,5-vrn032-507
vrn-palatinabus,501,5-vrn032-507
vrn-palatinabus,503,5-vrn032-507
vrn-palatinabus,504,5-vrn032-507
vrn-palatinabus,505,5-vrn032-507
vrn-palatinabus,506,5-vrn032-507
vrn-palatinabus,507,5-vrn032-507
vrn-palatinabus,510,5-vrn032-507
vrn-palatinabus,511,5-vrn032-507
vrn-palatinabus,512,5-vrn032-507
vrn-palatinabus,517,5-vrn032-507
vrn-palatinabus,591,5-vrn032-507
vrn-palatinabus,782,5-vrn032-507
vrn-palatinabus,795,5-vrn032-507
vrn-palatinabus,796,5-vrn032-507
vrn-palatinabus,797,5-vrn032-507
vrn-paul-knuehl,848,5-vrn045-507
vrn-qnv,160,5-vrn050-160
vrn-qnv,161,5-vrn050-161
vrn-qnv,170,5-vrn050-170
vrn-qnv,171,5-vrn050-171
vrn-qnv,172,5-vrn050-172
vrn-qnv,173,5-vrn050-173
vrn-qnv,174,5-vrn050-174
vrn-qnv,175,5-vrn050-175
vrn-qnv,180,5-vrn050-180
vrn-qnv,242,5-vrn050-242
vrn-qnv,243,5-vrn050-243
vrn-qnv,244,5-vrn050-244
vrn-qnv,245,5-vrn050-245
vrn-qnv,246,5-vrn050-246
vrn-qnv,248,5-vrn050-248
vrn-qnv,249,5-vrn050-249
vrn-qnv,250,5-vrn050-250
vrn-qnv,251,5-vrn050-251
vrn-qnv,252,5-vrn050-252
vrn-qnv,255,5-vrn050-255
vrn-qnv,256,5-vrn050-256
vrn-qnv,258,5-vrn050-258
vrn-qnv,259,5-vrn050-259
vrn-qnv,520,5-vrn050-520
vrn-qnv,521,5-vrn050-521
vrn-qnv,522,5-vrn050-522
vrn-qnv,523,5-vrn050-523
vrn-qnv,524,5-vrn050-524
vrn-qnv,525,5-vrn050-525
vrn-qnv,526,5-vrn050-526
vrn-qnv,527,5-vrn050-527
vrn-qnv,530,5-vrn050-530
vrn-qnv,531,5-vrn050-531
vrn-qnv,532,5-vrn050-532
vrn-qnv,534,5-vrn050-534
vrn-qnv,535,5-vrn050-535
vrn-qnv,537,5-vrn050-537
vrn-qnv,538,5-vrn050-538
vrn-qnv,539,5-vrn050-539
vrn-qnv,540,5-vrn050-540
vrn-qnv,541,5-vrn050-541
vrn-qnv,543,5-vrn050-543
vrn-qnv,544,5-vrn050-544
vrn-qnv,545,5-vrn050-545
vrn-qnv,590,5-vrn050-590
vrn-qnv,599,5-vrn050-599
vrn-regionalbus-westpfalz,138,5-vrn051-138
vrn-regionalbus-westpfalz,139,5-vrn051-139
vrn-regionalbus-westpfalz,140,5-vrn051-140
vrn-regionalbus-westpfalz,141,5-vrn051-141
vrn-regionalbus-westpfalz,142,5-vrn051-142
vrn-regionalbus-westpfalz,143,5-vrn051-143
vrn-regionalbus-westpfalz,144,5-vrn051-144
vrn-regionalbus-westpfalz,145,5-vrn051-145
vrn-regionalbus-westpfalz,147,5-vrn051-147
vrn-regionalbus-westpfalz,148,5-vrn051-148
vrn-regionalbus-westpfalz,149,5-vrn051-149
vrn-regionalbus-westpfalz,150,5-vrn051-150
vrn-regionalbus-westpfalz,153,5-vrn051-153
vrn-regionalbus-zweibruecken,231,5-vrn031-231
vrn-regionalbus-zweibruecken,232,5-vrn031-232
vrn-regionalbus-zweibruecken,233,5-vrn031-233
vrn-regionalbus-zweibruecken,234,5-vrn031-234
vrn-regionalbus-zweibruecken,235,5-vrn031-235
vrn-regionalbus-zweibruecken,236,5-vrn031-236
vrn-regionalbus-zweibruecken,237,5-vrn031-237
vrn-regionalbus-zweibruecken,238,5-vrn031-238
vrn-regionalbus-zweibruecken,240,5-vrn031-240
vrn-rheinfahre-altrip,98,6-vrn016-99
vrn-rnv-bus,RNV 5,8-vrnoeg-rnv5
vrn-rnv-bus,RNV 20,5-vrn019-20
vrn-rnv-bus,RNV 20A,5-vrn019-20A
vrn-rnv-bus,RNV 27,5-vrn019-27
vrn-rnv-bus,RNV 28,5-vrn019-28
vrn-rnv-bus,RNV 28A,5-vrn019-28A
vrn-rnv-bus,RNV 29,5-vrn019-29
vrn-rnv-bus,RNV 30,5-vrn019-30
vrn-rnv-bus,RNV 31,5-vrn019-31
vrn-rnv-bus,RNV 32,5-vrn019-32
vrn-rnv-bus,RNV 33,5-vrn019-33
vrn-rnv-bus,RNV 34,5-vrn019-34
vrn-rnv-bus,RNV 35,5-vrn019-35
vrn-rnv-bus,RNV 36,5-vrn019-36
vrn-rnv-bus,RNV 36A,5-vrn019-36A
vrn-rnv-bus,RNV 37,5-vrn019-37
vrn-rnv-bus,RNV 38,5-vrn019-38
vrn-rnv-bus,RNV 39,5-vrn019-39
vrn-rnv-bus,RNV 39A,5-vrn019-39a
vrn-rnv-bus,RNV 40,5-vrn019-40
vrn-rnv-bus,RNV 41,5-vrn019-41
vrn-rnv-bus,RNV 42,5-vrn019-42
vrn-rnv-bus,RNV 43,5-vrn019-43
vrn-rnv-bus,RNV 44,5-vrn019-44
vrn-rnv-bus,RNV 45,5-vrn019-45
vrn-rnv-bus,RNV 46,5-vrn019-46
vrn-rnv-bus,RNV 47,5-vrn019-47
vrn-rnv-bus,RNV 48,5-vrn019-48
vrn-rnv-bus,RNV 49,5-vrn019-49
vrn-rnv-bus,RNV 50,5-vrn019-50
vrn-rnv-bus,RNV 51,5-vrn019-51
vrn-rnv-bus,RNV 52,5-vrn019-52
vrn-rnv-bus,RNV 53,5-vrn019-53
vrn-rnv-bus,RNV 54,5-vrn019-54
vrn-rnv-bus,RNV 55,5-vrn019-55
vrn-rnv-bus,RNV 56,5-vrn019-56
vrn-rnv-bus,RNV 57,5-vrn019-57
vrn-rnv-bus,RNV 58,5-vrn019-58
vrn-rnv-bus,RNV 59,5-vrn019-59
vrn-rnv-bus,RNV 60,5-vrn019-60
vrn-rnv-bus,RNV 61,5-vrn019-61
vrn-rnv-bus,RNV 62,5-vrn019-62
vrn-rnv-bus,RNV 63,5-vrn019-63
vrn-rnv-bus,RNV 64,5-vrn019-64
vrn-rnv-bus,RNV 65,5-vrn019-65
vrn-rnv-bus,RNV 66,5-vrn019-66
vrn-rnv-bus,RNV 67,5-vrn019-67
